order_id,order_placed_at,restaurant_id,courier_id,delivery_neighborhood,basket_value_euros,delivery_fee_euros,commission_euros,prep_time_minutes,courier_wait_minutes,travel_time_minutes,is_raining,order_status
GLV_002256,2026-06-04 16:12:00,REST_021,COUR_069,Sants,28.76,4.04,6.33,17,5,13,0,Delivered
GLV_002257,2026-06-07 08:18:00,REST_017,COUR_048,Gòtic,12.72,2.53,2.8,16,6,8,0,Delivered
GLV_002258,2026-06-02 21:48:00,REST_046,COUR_128,Gràcia,40.13,3.93,8.83,16,8,12,0,Delivered
GLV_002259,2026-06-02 00:32:00,REST_005,COUR_090,Sants,62.77,2.01,13.81,20,4,15,0,Delivered
GLV_002260,2026-06-07 07:34:00,REST_012,COUR_031,Poblenou,60.79,2.98,13.37,31,1,8,0,Delivered
GLV_002261,2026-06-02 11:21:00,REST_019,COUR_131,Gòtic,21.0,2.19,4.62,20,0,17,0,Delivered
GLV_002262,2026-06-04 09:33:00,REST_050,COUR_127,Gòtic,42.93,2.8,9.44,16,2,21,0,Delivered
GLV_002263,2026-06-04 09:27:00,REST_044,COUR_071,Sarrià,29.58,2.45,6.51,28,3,8,1,Delivered
GLV_002264,2026-06-03 15:07:00,REST_040,COUR_130,Gòtic,37.13,3.79,8.17,23,2,16,0,Delivered
GLV_002265,2026-06-06 19:27:00,REST_038,COUR_125,Gòtic,48.51,3.19,10.67,33,8,17,0,Delivered
GLV_002266,2026-06-06 21:33:00,REST_026,COUR_106,Poblenou,36.76,1.8,8.09,17,6,20,1,Delivered
GLV_002267,2026-06-03 11:53:00,REST_019,COUR_114,Eixample,26.23,2.82,5.77,18,-2,16,0,Delivered
GLV_002268,2026-06-01 12:24:00,REST_001,COUR_123,Gràcia,15.51,4.05,3.41,25,5,16,1,Delivered
GLV_002269,2026-06-01 10:00:00,REST_009,COUR_035,Gràcia,54.67,3.06,12.03,22,6,11,0,Delivered
GLV_002270,2026-06-03 13:45:00,REST_040,COUR_014,Eixample,19.87,1.76,4.37,27,11,20,0,Delivered
GLV_002271,2026-06-04 00:44:00,REST_003,COUR_144,Sarrià,40.14,3.76,8.83,13,8,21,0,Delivered
GLV_002272,2026-06-04 16:46:00,REST_049,COUR_056,Gòtic,44.68,4.19,9.83,19,-2,18,0,Delivered
GLV_002273,2026-06-06 09:30:00,REST_022,COUR_053,Eixample,39.92,4.01,8.78,11,8,10,0,Delivered
GLV_002274,2026-06-05 13:52:00,REST_044,COUR_087,Gràcia,37.8,2.77,8.32,30,12,15,0,Delivered
GLV_002275,2026-06-06 17:35:00,REST_029,COUR_144,Poblenou,30.6,2.05,6.73,24,6,16,0,Delivered
GLV_002276,2026-06-01 07:01:00,REST_029,COUR_084,Sarrià,18.02,3.7,3.96,23,0,17,0,Delivered
GLV_002277,2026-06-01 12:03:00,REST_033,COUR_058,Sarrià,22.0,4.13,4.84,20,15,8,0,Delivered
GLV_002278,2026-06-04 19:18:00,REST_019,COUR_042,Sarrià,17.37,2.34,3.82,28,7,9,0,Delivered
GLV_002279,2026-06-01 17:49:00,REST_020,COUR_128,Gràcia,39.28,1.59,8.64,14,6,13,0,Delivered
GLV_002280,2026-06-04 20:54:00,REST_050,COUR_062,Sarrià,50.6,3.39,11.13,13,5,21,1,Delivered
GLV_002281,2026-06-07 13:12:00,REST_042,COUR_037,Sarrià,42.77,2.86,9.41,17,12,16,0,Delivered
GLV_002282,2026-06-04 12:51:00,REST_020,COUR_018,Gòtic,21.73,3.91,4.78,17,4,19,0,Delivered
GLV_002283,2026-06-06 14:59:00,REST_018,COUR_098,Eixample,18.66,4.24,4.11,17,6,21,0,Delivered
GLV_002284,2026-06-06 18:11:00,REST_021,COUR_058,Sants,14.78,4.16,3.25,22,1,20,0,Delivered
GLV_002285,2026-06-06 14:50:00,REST_008,COUR_144,Gòtic,51.72,3.53,11.38,25,10,15,0,Delivered
GLV_002286,2026-06-01 14:32:00,REST_035,COUR_087,Gòtic,22.19,4.19,4.88,22,12,19,0,Delivered
GLV_002287,2026-06-02 18:29:00,REST_047,COUR_118,Gràcia,25.9,2.13,5.7,25,0,20,0,Delivered
GLV_002288,2026-06-07 13:47:00,REST_030,COUR_076,Gràcia,64.08,4.5,14.1,28,6,18,0,Delivered
GLV_002289,2026-06-02 08:22:00,REST_013,COUR_039,Gòtic,61.61,1.59,13.55,20,-2,20,0,Delivered
GLV_002290,2026-06-07 09:32:00,REST_041,COUR_017,Eixample,56.44,2.17,12.42,7,5,9,0,Delivered
GLV_002291,2026-06-06 19:44:00,REST_011,COUR_093,Sarrià,31.23,3.33,6.87,16,4,30,1,Delivered
GLV_002292,2026-06-03 18:34:00,REST_042,COUR_101,Gòtic,55.09,3.62,12.12,7,3,17,0,Delivered
GLV_002293,2026-06-05 14:42:00,REST_003,COUR_132,Eixample,47.59,2.97,10.47,23,12,11,0,Delivered
GLV_002294,2026-06-01 14:38:00,REST_037,COUR_020,Sarrià,57.47,3.83,12.64,36,5,12,0,Delivered
GLV_002295,2026-06-01 18:34:00,REST_050,COUR_026,Gràcia,60.25,1.84,13.26,8,1,18,0,Delivered
GLV_002296,2026-06-03 08:48:00,REST_037,COUR_115,Gràcia,17.54,2.7,3.86,27,4,18,1,Delivered
GLV_002297,2026-06-03 17:00:00,REST_001,COUR_002,Gòtic,36.0,3.8,7.92,27,6,18,0,Delivered
GLV_002298,2026-06-05 19:48:00,REST_042,COUR_100,Sants,46.18,2.76,10.16,17,10,8,0,Delivered
GLV_002299,2026-06-05 08:29:00,REST_034,COUR_135,Sants,58.52,1.91,12.87,24,5,17,0,Delivered
GLV_002300,2026-06-01 18:56:00,REST_020,COUR_133,Gràcia,63.11,2.0,13.88,10,8,15,0,Delivered
GLV_002301,2026-06-02 11:58:00,REST_037,COUR_065,Eixample,54.3,1.55,11.95,21,4,13,0,Delivered
GLV_002302,2026-06-01 19:52:00,REST_044,COUR_125,Sants,0.0,0.0,0.0,30,0,0,0,Cancelled
GLV_002303,2026-06-01 14:55:00,REST_032,COUR_130,Gràcia,18.78,2.36,4.13,33,6,8,0,Delivered
GLV_002304,2026-06-07 07:56:00,REST_037,COUR_103,Poblenou,42.54,1.93,9.36,25,3,13,0,Delivered
GLV_002305,2026-06-05 14:08:00,REST_002,COUR_031,Sarrià,52.46,3.95,11.54,22,4,11,0,Delivered
GLV_002306,2026-06-03 14:19:00,REST_010,COUR_020,Gràcia,18.62,2.08,4.1,32,4,20,0,Delivered
GLV_002307,2026-06-06 08:06:00,REST_012,COUR_149,Sants,42.87,3.91,9.43,29,7,9,0,Delivered
GLV_002308,2026-06-02 15:52:00,REST_024,COUR_038,Sants,18.95,2.38,4.17,19,5,16,0,Delivered
GLV_002309,2026-06-04 00:48:00,REST_020,COUR_129,Sants,39.98,3.25,8.8,15,6,15,0,Delivered
GLV_002310,2026-06-05 20:49:00,REST_042,COUR_029,Gòtic,44.49,2.54,9.79,17,18,21,0,Delivered
GLV_002311,2026-06-02 08:32:00,REST_012,COUR_064,Eixample,57.33,3.62,12.61,24,5,20,0,Delivered
GLV_002312,2026-06-04 09:50:00,REST_022,COUR_117,Sarrià,62.86,2.18,13.83,20,4,21,0,Delivered
GLV_002313,2026-06-05 12:58:00,REST_049,COUR_028,Eixample,53.88,2.63,11.85,15,11,8,0,Delivered
GLV_002314,2026-06-05 21:28:00,REST_031,COUR_041,Poblenou,16.42,3.06,3.61,27,6,15,0,Delivered
GLV_002315,2026-06-03 00:42:00,REST_028,COUR_072,Gòtic,51.54,3.75,11.34,17,6,15,0,Delivered
GLV_002316,2026-06-01 14:38:00,REST_008,COUR_107,Sants,62.77,4.43,13.81,34,0,12,0,Delivered
GLV_002317,2026-06-05 17:37:00,REST_019,COUR_049,Poblenou,54.76,3.27,12.05,20,8,10,0,Delivered
GLV_002318,2026-06-07 18:06:00,REST_021,COUR_108,Poblenou,62.16,4.27,13.68,21,3,17,0,Delivered
GLV_002319,2026-06-05 09:53:00,REST_050,COUR_049,Gràcia,57.56,1.56,12.66,14,4,16,0,Delivered
GLV_002320,2026-06-02 19:25:00,REST_044,COUR_031,Poblenou,15.02,3.64,3.3,27,5,17,0,Delivered
GLV_002321,2026-06-06 13:53:00,REST_021,COUR_148,Gòtic,46.86,3.66,10.31,27,15,10,0,Delivered
GLV_002322,2026-06-02 09:25:00,REST_050,COUR_133,Poblenou,39.63,3.15,8.72,13,0,9,0,Delivered
GLV_002323,2026-06-02 17:46:00,REST_013,COUR_066,Sarrià,63.55,3.75,13.98,27,4,16,0,Delivered
GLV_002324,2026-06-03 13:48:00,REST_017,COUR_012,Gràcia,36.03,4.21,7.93,24,6,12,0,Delivered
GLV_002325,2026-06-01 21:14:00,REST_032,COUR_077,Gòtic,59.13,3.41,13.01,28,6,19,0,Delivered
GLV_002326,2026-06-07 09:51:00,REST_028,COUR_093,Eixample,47.69,1.53,10.49,20,2,19,0,Delivered
GLV_002327,2026-06-06 23:32:00,REST_036,COUR_042,Poblenou,49.95,2.9,10.99,22,4,8,0,Delivered
GLV_002328,2026-06-07 13:43:00,REST_046,COUR_049,Sants,59.07,3.46,13.0,27,4,21,0,Delivered
GLV_002329,2026-06-02 19:53:00,REST_048,COUR_078,Sants,53.55,3.27,11.78,21,3,15,0,Delivered
GLV_002330,2026-06-05 09:51:00,REST_029,COUR_047,Poblenou,0.0,0.0,0.0,26,0,0,0,Cancelled
GLV_002331,2026-06-03 19:34:00,REST_049,COUR_017,Gràcia,49.26,2.44,10.84,17,10,10,1,Delivered
GLV_002332,2026-06-02 19:43:00,REST_045,COUR_042,Eixample,54.11,3.78,11.9,13,5,18,0,Delivered
GLV_002333,2026-06-07 14:31:00,REST_037,COUR_132,Poblenou,50.4,4.41,11.09,30,4,18,0,Delivered
GLV_002334,2026-06-05 11:21:00,REST_026,COUR_100,Gràcia,47.74,1.61,10.5,16,-1,21,1,Delivered
GLV_002335,2026-06-04 09:08:00,REST_015,COUR_036,Gòtic,13.04,2.35,2.87,28,6,18,1,Delivered
GLV_002336,2026-06-06 17:07:00,REST_041,COUR_007,Gràcia,37.96,3.59,8.35,11,6,8,0,Delivered
GLV_002337,2026-06-03 19:35:00,REST_035,COUR_020,Eixample,53.03,2.29,11.67,22,9,9,0,Delivered
GLV_002338,2026-06-03 19:36:00,REST_018,COUR_142,Sants,25.25,3.05,5.55,28,7,10,1,Delivered
GLV_002339,2026-06-04 20:53:00,REST_013,COUR_084,Gòtic,24.85,2.61,5.47,24,11,15,0,Delivered
GLV_002340,2026-06-04 13:17:00,REST_039,COUR_034,Poblenou,54.17,4.0,11.92,28,9,9,0,Delivered
GLV_002341,2026-06-04 10:06:00,REST_011,COUR_104,Gràcia,41.8,4.37,9.2,13,5,17,0,Delivered
GLV_002342,2026-06-05 18:03:00,REST_018,COUR_012,Poblenou,55.84,3.47,12.28,18,1,21,0,Delivered
GLV_002343,2026-06-06 18:24:00,REST_017,COUR_044,Gòtic,41.3,3.44,9.09,17,2,18,0,Delivered
GLV_002344,2026-06-03 07:07:00,REST_028,COUR_066,Gràcia,25.55,2.72,5.62,12,0,10,0,Delivered
GLV_002345,2026-06-04 01:13:00,REST_035,COUR_038,Gràcia,36.97,1.9,8.13,21,11,19,0,Delivered
GLV_002346,2026-06-06 17:28:00,REST_016,COUR_127,Sarrià,19.22,1.86,4.23,8,6,19,0,Delivered
GLV_002347,2026-06-07 06:50:00,REST_026,COUR_131,Poblenou,24.64,4.0,5.42,20,9,18,1,Delivered
GLV_002348,2026-06-07 08:01:00,REST_029,COUR_047,Gòtic,45.64,1.99,10.04,21,3,21,0,Delivered
GLV_002349,2026-06-03 16:48:00,REST_020,COUR_021,Gràcia,28.89,3.15,6.36,11,1,9,0,Delivered
GLV_002350,2026-06-01 18:27:00,REST_024,COUR_147,Eixample,17.68,2.62,3.89,22,0,8,0,Delivered
GLV_002351,2026-06-04 17:44:00,REST_050,COUR_078,Sarrià,20.47,2.28,4.5,11,2,21,0,Delivered
GLV_002352,2026-06-02 10:46:00,REST_011,COUR_101,Eixample,25.89,4.21,5.7,6,6,19,0,Delivered
GLV_002353,2026-06-05 21:33:00,REST_004,COUR_025,Gràcia,36.8,3.89,8.1,23,3,12,0,Delivered
GLV_002354,2026-06-05 08:12:00,REST_011,COUR_072,Sarrià,58.35,1.84,12.84,17,9,21,0,Delivered
GLV_002355,2026-06-02 07:49:00,REST_008,COUR_120,Gòtic,60.97,3.14,13.41,26,6,19,1,Delivered
GLV_002356,2026-06-01 12:36:00,REST_008,COUR_022,Sarrià,14.48,1.72,3.19,30,-1,14,0,Delivered
GLV_002357,2026-06-01 18:49:00,REST_026,COUR_118,Eixample,61.06,2.76,13.43,21,6,10,0,Delivered
GLV_002358,2026-06-01 18:12:00,REST_026,COUR_147,Gràcia,64.2,3.13,14.12,10,4,11,0,Delivered
GLV_002359,2026-06-04 17:01:00,REST_048,COUR_127,Poblenou,45.61,4.37,10.03,10,10,22,1,Delivered
GLV_002360,2026-06-02 19:29:00,REST_007,COUR_136,Gràcia,63.49,3.0,13.97,32,8,11,0,Delivered
GLV_002361,2026-06-02 22:40:00,REST_024,COUR_115,Poblenou,13.72,4.23,3.02,19,2,22,1,Delivered
GLV_002362,2026-06-04 13:25:00,REST_033,COUR_009,Gòtic,25.22,2.28,5.55,25,6,19,0,Delivered
GLV_002363,2026-06-05 09:37:00,REST_035,COUR_022,Poblenou,0.0,0.0,0.0,19,0,0,0,Cancelled
GLV_002364,2026-06-04 13:43:00,REST_013,COUR_064,Sants,37.62,4.43,8.28,36,12,14,0,Delivered
GLV_002365,2026-06-05 16:32:00,REST_004,COUR_033,Gòtic,58.49,2.95,12.87,18,5,17,0,Delivered
GLV_002366,2026-06-05 02:52:00,REST_023,COUR_064,Gòtic,43.15,3.87,9.49,22,7,20,0,Delivered
GLV_002367,2026-06-06 10:57:00,REST_011,COUR_002,Gòtic,13.67,3.64,3.01,12,2,21,0,Delivered
GLV_002368,2026-06-07 10:07:00,REST_044,COUR_054,Gràcia,17.93,2.78,3.94,19,8,20,0,Delivered
GLV_002369,2026-06-05 07:31:00,REST_021,COUR_121,Poblenou,37.4,3.72,8.23,20,1,22,1,Delivered
GLV_002370,2026-06-02 07:33:00,REST_043,COUR_146,Poblenou,30.5,2.43,6.71,18,3,11,0,Delivered
GLV_002371,2026-06-07 08:26:00,REST_003,COUR_002,Sarrià,42.15,4.19,9.27,21,-2,21,0,Delivered
GLV_002372,2026-06-04 13:45:00,REST_015,COUR_049,Gràcia,0.0,0.0,0.0,30,0,0,0,Cancelled
GLV_002373,2026-06-07 06:14:00,REST_002,COUR_017,Gòtic,61.07,1.55,13.44,13,7,10,0,Delivered
GLV_002374,2026-06-05 15:41:00,REST_003,COUR_045,Eixample,40.23,4.13,8.85,20,9,15,0,Delivered
GLV_002375,2026-06-07 14:21:00,REST_045,COUR_117,Eixample,21.33,2.87,4.69,16,7,17,0,Delivered
GLV_002376,2026-06-06 08:05:00,REST_036,COUR_115,Sants,52.21,3.66,11.49,25,6,11,0,Delivered
GLV_002377,2026-06-07 18:25:00,REST_012,COUR_102,Sants,23.32,3.54,5.13,25,6,9,0,Delivered
GLV_002378,2026-06-01 19:34:00,REST_030,COUR_001,Sarrià,17.66,3.25,3.89,32,7,13,0,Delivered
GLV_002379,2026-06-02 17:12:00,REST_005,COUR_007,Gràcia,30.27,2.84,6.66,25,-2,23,1,Delivered
GLV_002380,2026-06-02 14:45:00,REST_040,COUR_022,Gòtic,15.51,1.62,3.41,29,17,8,0,Delivered
GLV_002381,2026-06-04 09:59:00,REST_044,COUR_013,Sants,54.15,2.46,11.91,20,7,11,0,Delivered
GLV_002382,2026-06-03 07:19:00,REST_038,COUR_036,Sarrià,48.05,4.34,10.57,27,1,13,0,Delivered
GLV_002383,2026-06-07 18:36:00,REST_010,COUR_145,Gràcia,22.13,3.81,4.87,22,0,10,0,Delivered
GLV_002384,2026-06-07 05:02:00,REST_017,COUR_055,Gràcia,44.15,3.43,9.71,19,3,11,0,Delivered
GLV_002385,2026-06-02 22:06:00,REST_003,COUR_080,Gòtic,17.28,1.54,3.8,16,2,18,0,Delivered
GLV_002386,2026-06-02 12:22:00,REST_045,COUR_054,Eixample,40.64,2.15,8.94,11,3,12,0,Delivered
GLV_002387,2026-06-04 14:21:00,REST_032,COUR_128,Gòtic,55.84,3.19,12.28,33,12,11,1,Delivered
GLV_002388,2026-06-04 11:57:00,REST_004,COUR_102,Gràcia,41.34,1.57,9.09,20,8,21,1,Delivered
GLV_002389,2026-06-06 17:16:00,REST_022,COUR_041,Gràcia,56.18,2.54,12.36,15,7,20,0,Delivered
GLV_002390,2026-06-01 12:22:00,REST_039,COUR_106,Poblenou,38.52,1.79,8.47,19,1,8,0,Delivered
GLV_002391,2026-06-03 20:39:00,REST_030,COUR_015,Sarrià,29.72,2.31,6.54,25,6,8,0,Delivered
GLV_002392,2026-06-04 08:09:00,REST_034,COUR_079,Poblenou,27.35,1.95,6.02,30,6,11,1,Delivered
GLV_002393,2026-06-05 10:12:00,REST_037,COUR_046,Sants,39.85,1.99,8.77,28,2,19,1,Delivered
GLV_002394,2026-06-07 17:01:00,REST_008,COUR_095,Sarrià,42.36,3.79,9.32,24,3,12,1,Delivered
GLV_002395,2026-06-06 11:32:00,REST_035,COUR_117,Eixample,50.25,1.94,11.05,18,1,9,1,Delivered
GLV_002396,2026-06-02 19:31:00,REST_047,COUR_044,Gràcia,48.02,4.07,10.56,30,7,12,0,Delivered
GLV_002397,2026-06-05 21:03:00,REST_014,COUR_061,Eixample,28.64,4.43,6.3,29,3,10,0,Delivered
GLV_002398,2026-06-07 09:42:00,REST_024,COUR_124,Eixample,33.6,2.46,7.39,20,4,20,0,Delivered
GLV_002399,2026-06-03 18:07:00,REST_033,COUR_121,Poblenou,30.7,3.69,6.75,24,6,9,0,Delivered
GLV_002400,2026-06-03 10:33:00,REST_012,COUR_138,Gòtic,42.87,2.79,9.43,26,3,16,0,Delivered
GLV_002401,2026-06-01 16:39:00,REST_005,COUR_064,Eixample,15.82,3.29,3.48,23,4,19,0,Delivered
GLV_002402,2026-06-02 09:57:00,REST_034,COUR_030,Gòtic,61.48,3.89,13.53,24,4,15,0,Delivered
GLV_002403,2026-06-05 13:22:00,REST_020,COUR_093,Gòtic,45.68,1.95,10.05,20,6,13,0,Delivered
GLV_002404,2026-06-03 08:43:00,REST_004,COUR_139,Eixample,14.75,2.99,3.25,15,1,21,0,Delivered
GLV_002405,2026-06-04 08:24:00,REST_023,COUR_147,Sants,15.3,2.34,3.37,19,1,15,0,Delivered
GLV_002406,2026-06-07 12:19:00,REST_012,COUR_030,Sarrià,37.21,2.88,8.19,25,3,20,0,Delivered
GLV_002407,2026-06-03 13:01:00,REST_019,COUR_027,Gràcia,47.07,3.85,10.36,28,11,10,0,Delivered
GLV_002408,2026-06-01 18:35:00,REST_033,COUR_032,Eixample,36.36,2.91,8.0,24,2,12,1,Delivered
GLV_002409,2026-06-07 19:31:00,REST_023,COUR_001,Gòtic,43.1,3.91,9.48,21,11,20,1,Delivered
GLV_002410,2026-06-02 12:12:00,REST_049,COUR_041,Gràcia,18.23,4.28,4.01,19,6,8,0,Delivered
GLV_002411,2026-06-03 08:04:00,REST_029,COUR_007,Poblenou,38.08,4.03,8.38,22,9,16,0,Delivered
GLV_002412,2026-06-06 20:08:00,REST_023,COUR_039,Gòtic,53.01,1.56,11.66,24,6,10,0,Delivered
GLV_002413,2026-06-07 19:11:00,REST_044,COUR_142,Gràcia,64.34,4.36,14.15,26,9,15,0,Delivered
GLV_002414,2026-06-04 10:18:00,REST_046,COUR_108,Poblenou,17.07,2.49,3.76,21,2,18,0,Delivered
GLV_002415,2026-06-04 09:13:00,REST_036,COUR_135,Sarrià,18.69,3.67,4.11,22,2,14,1,Delivered
GLV_002416,2026-06-06 00:35:00,REST_029,COUR_038,Gòtic,41.98,3.15,9.24,28,0,15,0,Delivered
GLV_002417,2026-06-07 17:59:00,REST_025,COUR_081,Gòtic,59.05,1.54,12.99,16,6,25,1,Delivered
GLV_002418,2026-06-02 22:47:00,REST_050,COUR_012,Sants,60.51,2.42,13.31,9,7,16,0,Delivered
GLV_002419,2026-06-04 19:33:00,REST_042,COUR_082,Poblenou,45.48,3.8,10.01,13,8,17,0,Delivered
GLV_002420,2026-06-03 13:42:00,REST_043,COUR_082,Eixample,47.22,3.64,10.39,25,9,10,0,Delivered
GLV_002421,2026-06-07 16:23:00,REST_007,COUR_141,Poblenou,44.7,3.94,9.83,25,8,9,0,Delivered
GLV_002422,2026-06-02 08:12:00,REST_004,COUR_150,Eixample,37.84,2.93,8.32,15,0,12,0,Delivered
GLV_002423,2026-06-03 19:06:00,REST_023,COUR_017,Gràcia,46.7,3.48,10.27,28,13,10,0,Delivered
GLV_002424,2026-06-02 16:34:00,REST_045,COUR_001,Sarrià,59.97,2.92,13.19,11,2,15,0,Delivered
GLV_002425,2026-06-03 11:55:00,REST_017,COUR_071,Sants,22.88,2.07,5.03,24,4,12,0,Delivered
GLV_002426,2026-06-03 18:29:00,REST_006,COUR_133,Gòtic,21.62,2.55,4.76,15,4,21,1,Delivered
GLV_002427,2026-06-02 02:42:00,REST_044,COUR_083,Gràcia,64.9,2.08,14.28,27,6,10,0,Delivered
GLV_002428,2026-06-06 18:47:00,REST_008,COUR_074,Sants,22.02,3.65,4.84,21,7,13,0,Delivered
GLV_002429,2026-06-06 12:17:00,REST_029,COUR_048,Sants,52.68,1.94,11.59,25,1,15,0,Delivered
GLV_002430,2026-06-05 14:45:00,REST_045,COUR_049,Gòtic,40.21,2.06,8.85,21,2,19,0,Delivered
GLV_002431,2026-06-03 12:27:00,REST_049,COUR_025,Eixample,59.19,2.88,13.02,12,3,11,0,Delivered
GLV_002432,2026-06-04 07:15:00,REST_031,COUR_133,Gràcia,41.13,3.22,9.05,29,2,15,0,Delivered
GLV_002433,2026-06-04 16:26:00,REST_041,COUR_051,Sants,57.49,3.57,12.65,16,3,20,1,Delivered
GLV_002434,2026-06-07 08:54:00,REST_038,COUR_115,Sarrià,45.92,3.21,10.1,20,7,21,0,Delivered
GLV_002435,2026-06-03 07:07:00,REST_045,COUR_052,Eixample,27.56,3.37,6.06,11,9,10,0,Delivered
GLV_002436,2026-06-02 08:29:00,REST_034,COUR_059,Poblenou,40.67,3.47,8.95,23,12,16,0,Delivered
GLV_002437,2026-06-02 14:35:00,REST_013,COUR_066,Poblenou,14.52,3.03,3.19,31,9,19,0,Delivered
GLV_002438,2026-06-01 00:44:00,REST_004,COUR_089,Poblenou,21.81,2.9,4.8,16,2,20,0,Delivered
GLV_002439,2026-06-01 08:33:00,REST_036,COUR_080,Eixample,52.15,4.31,11.47,23,2,8,0,Delivered
GLV_002440,2026-06-04 18:16:00,REST_042,COUR_036,Sarrià,54.27,3.03,11.94,12,7,13,0,Delivered
GLV_002441,2026-06-04 18:49:00,REST_005,COUR_019,Poblenou,51.82,4.44,11.4,18,2,21,1,Delivered
GLV_002442,2026-06-02 18:13:00,REST_012,COUR_137,Sarrià,36.6,3.76,8.05,29,4,8,1,Delivered
GLV_002443,2026-06-01 13:14:00,REST_010,COUR_039,Gòtic,45.04,3.91,9.91,32,8,17,0,Delivered
GLV_002444,2026-06-06 17:53:00,REST_018,COUR_074,Sants,33.49,2.18,7.37,18,7,14,0,Delivered
GLV_002445,2026-06-06 09:09:00,REST_019,COUR_073,Sarrià,47.82,2.52,10.52,16,2,13,0,Delivered
GLV_002446,2026-06-01 22:04:00,REST_022,COUR_025,Sants,19.54,2.4,4.3,16,4,18,0,Delivered
GLV_002447,2026-06-05 11:51:00,REST_001,COUR_149,Poblenou,44.64,2.96,9.82,27,8,17,0,Delivered
GLV_002448,2026-06-04 13:15:00,REST_041,COUR_014,Gràcia,51.68,4.23,11.37,18,6,20,0,Delivered
GLV_002449,2026-06-06 08:32:00,REST_031,COUR_067,Gòtic,25.39,2.16,5.59,21,3,19,1,Delivered
GLV_002450,2026-06-02 19:21:00,REST_027,COUR_111,Poblenou,38.44,3.41,8.46,34,9,20,1,Delivered
GLV_002451,2026-06-02 20:57:00,REST_041,COUR_058,Sants,63.35,4.2,13.94,20,10,19,0,Delivered
GLV_002452,2026-06-07 13:35:00,REST_006,COUR_066,Sants,15.71,3.53,3.46,17,9,20,0,Delivered
GLV_002453,2026-06-06 18:12:00,REST_018,COUR_058,Gòtic,56.15,3.54,12.35,20,5,21,0,Delivered
GLV_002454,2026-06-05 19:10:00,REST_013,COUR_121,Sants,49.41,2.69,10.87,30,6,10,0,Delivered
GLV_002455,2026-06-05 00:30:00,REST_026,COUR_116,Gòtic,34.83,3.21,7.66,22,7,20,0,Delivered
GLV_002456,2026-06-04 08:27:00,REST_009,COUR_044,Gòtic,28.08,2.89,6.18,21,0,15,1,Delivered
GLV_002457,2026-06-04 19:02:00,REST_040,COUR_095,Gràcia,44.12,2.4,9.71,27,4,8,0,Delivered
GLV_002458,2026-06-06 08:54:00,REST_035,COUR_034,Gòtic,19.61,2.47,4.31,20,6,8,0,Delivered
GLV_002459,2026-06-05 11:08:00,REST_024,COUR_076,Sants,41.94,2.15,9.23,16,-2,11,0,Delivered
GLV_002460,2026-06-01 19:19:00,REST_007,COUR_035,Sarrià,0.0,0.0,0.0,30,0,0,0,Cancelled
GLV_002461,2026-06-03 07:53:00,REST_047,COUR_112,Sants,33.15,2.79,7.29,28,6,11,0,Delivered
GLV_002462,2026-06-02 11:42:00,REST_021,COUR_005,Gràcia,28.05,3.62,6.17,21,0,19,0,Delivered
GLV_002463,2026-06-05 17:39:00,REST_020,COUR_109,Gràcia,46.49,2.1,10.23,13,7,14,0,Delivered
GLV_002464,2026-06-04 13:19:00,REST_046,COUR_045,Poblenou,50.62,3.92,11.14,26,7,18,0,Delivered
GLV_002465,2026-06-07 16:59:00,REST_049,COUR_057,Poblenou,44.81,2.5,9.86,20,6,21,0,Delivered
GLV_002466,2026-06-05 17:25:00,REST_011,COUR_120,Eixample,56.37,3.08,12.4,14,5,11,0,Delivered
GLV_002467,2026-06-02 18:59:00,REST_044,COUR_014,Gòtic,51.98,3.03,11.44,27,3,19,0,Delivered
GLV_002468,2026-06-02 19:45:00,REST_011,COUR_114,Sarrià,47.09,1.98,10.36,12,7,12,0,Delivered
GLV_002469,2026-06-05 19:35:00,REST_048,COUR_098,Eixample,57.53,2.0,12.66,22,10,20,0,Delivered
GLV_002470,2026-06-02 14:25:00,REST_050,COUR_044,Sarrià,47.87,4.3,10.53,14,4,9,0,Delivered
GLV_002471,2026-06-03 16:37:00,REST_040,COUR_013,Poblenou,31.34,1.96,6.89,25,2,17,0,Delivered
GLV_002472,2026-06-06 20:36:00,REST_017,COUR_068,Eixample,32.83,2.64,7.22,19,14,16,0,Delivered
GLV_002473,2026-06-04 13:56:00,REST_034,COUR_097,Sants,60.84,4.05,13.38,35,6,17,0,Delivered
GLV_002474,2026-06-01 10:31:00,REST_014,COUR_057,Sarrià,58.08,2.62,12.78,25,3,18,0,Delivered
GLV_002475,2026-06-05 08:02:00,REST_005,COUR_019,Sants,49.37,1.99,10.86,21,1,15,0,Delivered
GLV_002476,2026-06-06 08:28:00,REST_001,COUR_094,Poblenou,31.94,1.53,7.03,29,13,24,1,Delivered
GLV_002477,2026-06-05 14:25:00,REST_019,COUR_072,Gràcia,17.79,3.27,3.91,28,7,26,1,Delivered
GLV_002478,2026-06-07 09:39:00,REST_006,COUR_031,Poblenou,62.69,1.97,13.79,20,0,19,0,Delivered
GLV_002479,2026-06-04 21:00:00,REST_044,COUR_065,Sarrià,55.21,3.28,12.15,20,1,10,0,Delivered
GLV_002480,2026-06-02 15:16:00,REST_028,COUR_063,Sants,44.28,2.54,9.74,21,4,12,0,Delivered
