order_id,order_placed_at,restaurant_id,courier_id,delivery_neighborhood,basket_value_euros,delivery_fee_euros,commission_euros,prep_time_minutes,courier_wait_minutes,travel_time_minutes,is_raining,order_status
GLV_002108,2026-06-07 00:03:00,REST_017,COUR_133,Gràcia,23.52,1.6,5.17,18,7,12,0,Delivered
GLV_002109,2026-06-02 19:44:00,REST_039,COUR_098,Sarrià,37.26,3.59,8.2,23,13,16,0,Delivered
GLV_002110,2026-06-01 14:41:00,REST_004,COUR_080,Poblenou,36.85,4.04,8.11,27,19,16,0,Delivered
GLV_002111,2026-06-01 10:07:00,REST_029,COUR_030,Sarrià,58.99,3.13,12.98,23,8,15,0,Delivered
GLV_002112,2026-06-07 06:23:00,REST_028,COUR_069,Poblenou,45.02,2.93,9.9,19,2,12,1,Delivered
GLV_002113,2026-06-05 12:34:00,REST_031,COUR_135,Poblenou,61.31,1.54,13.49,24,6,13,0,Delivered
GLV_002114,2026-06-04 09:10:00,REST_006,COUR_103,Gòtic,25.21,2.27,5.55,12,3,15,0,Delivered
GLV_002115,2026-06-05 17:02:00,REST_017,COUR_137,Gràcia,64.04,1.66,14.09,17,6,15,0,Delivered
GLV_002116,2026-06-05 15:57:00,REST_049,COUR_023,Sants,41.12,3.67,9.05,17,5,13,0,Delivered
GLV_002117,2026-06-01 18:47:00,REST_001,COUR_136,Gòtic,51.07,1.69,11.24,26,3,15,0,Delivered
GLV_002118,2026-06-03 12:19:00,REST_017,COUR_129,Sarrià,64.73,2.13,14.24,18,1,8,0,Delivered
GLV_002119,2026-06-06 13:45:00,REST_006,COUR_080,Eixample,50.13,4.37,11.03,16,17,12,0,Delivered
GLV_002120,2026-06-01 18:58:00,REST_035,COUR_005,Gràcia,24.38,1.85,5.36,21,3,14,0,Delivered
GLV_002121,2026-06-06 08:26:00,REST_007,COUR_088,Gòtic,44.83,2.64,9.86,26,8,10,0,Delivered
GLV_002122,2026-06-06 20:29:00,REST_018,COUR_141,Sants,48.76,3.82,10.73,22,17,18,0,Delivered
GLV_002123,2026-06-04 12:56:00,REST_018,COUR_093,Sants,52.18,3.03,11.48,18,18,8,1,Delivered
GLV_002124,2026-06-01 09:55:00,REST_018,COUR_025,Gòtic,52.48,2.97,11.55,18,2,9,0,Delivered
GLV_002125,2026-06-05 19:20:00,REST_042,COUR_072,Gràcia,61.77,2.11,13.59,18,10,11,1,Delivered
GLV_002126,2026-06-07 11:16:00,REST_042,COUR_070,Gràcia,36.25,4.24,7.97,13,4,17,0,Delivered
GLV_002127,2026-06-06 19:14:00,REST_007,COUR_136,Sarrià,60.4,4.42,13.29,31,11,18,0,Delivered
GLV_002128,2026-06-07 13:03:00,REST_040,COUR_148,Sarrià,33.07,4.02,7.28,29,16,13,1,Delivered
GLV_002129,2026-06-02 13:17:00,REST_018,COUR_103,Sants,54.92,3.94,12.08,23,15,20,0,Delivered
GLV_002130,2026-06-05 00:19:00,REST_016,COUR_084,Gràcia,55.35,2.79,12.18,11,9,10,0,Delivered
GLV_002131,2026-06-06 09:23:00,REST_043,COUR_081,Gràcia,57.67,4.48,12.69,22,5,8,0,Delivered
GLV_002132,2026-06-02 15:22:00,REST_030,COUR_131,Gràcia,15.02,3.75,3.3,22,3,13,0,Delivered
GLV_002133,2026-06-01 12:23:00,REST_038,COUR_122,Poblenou,37.48,3.05,8.25,23,5,10,0,Delivered
GLV_002134,2026-06-05 07:05:00,REST_027,COUR_096,Poblenou,49.15,3.4,10.81,27,5,11,0,Delivered
GLV_002135,2026-06-06 16:58:00,REST_039,COUR_150,Gòtic,41.12,2.86,9.05,18,3,13,0,Delivered
GLV_002136,2026-06-03 18:57:00,REST_001,COUR_119,Poblenou,52.03,2.98,11.45,24,6,14,0,Delivered
GLV_002137,2026-06-05 18:22:00,REST_044,COUR_131,Eixample,44.17,4.03,9.72,25,0,15,0,Delivered
GLV_002138,2026-06-02 11:39:00,REST_002,COUR_132,Sants,48.62,4.36,10.7,14,4,14,0,Delivered
GLV_002139,2026-06-07 15:24:00,REST_007,COUR_027,Sants,21.6,1.51,4.75,22,3,11,0,Delivered
GLV_002140,2026-06-06 23:36:00,REST_041,COUR_060,Eixample,63.35,2.14,13.94,8,1,15,1,Delivered
GLV_002141,2026-06-04 10:38:00,REST_011,COUR_056,Gòtic,25.17,2.39,5.54,12,7,15,0,Delivered
GLV_002142,2026-06-06 20:03:00,REST_040,COUR_130,Eixample,23.21,4.3,5.11,27,15,18,0,Delivered
GLV_002143,2026-06-07 21:44:00,REST_016,COUR_141,Gràcia,17.98,3.1,3.96,11,8,15,0,Delivered
GLV_002144,2026-06-06 22:57:00,REST_026,COUR_010,Gràcia,35.68,2.92,7.85,21,3,13,0,Delivered
GLV_002145,2026-06-02 14:10:00,REST_034,COUR_142,Poblenou,15.58,2.49,3.43,29,12,20,0,Delivered
GLV_002146,2026-06-04 14:27:00,REST_040,COUR_133,Gòtic,46.65,2.21,10.26,29,12,21,0,Delivered
GLV_002147,2026-06-05 10:35:00,REST_017,COUR_038,Eixample,24.06,3.1,5.29,18,5,11,1,Delivered
GLV_002148,2026-06-07 18:10:00,REST_014,COUR_150,Sants,59.7,2.41,13.13,25,4,13,0,Delivered
GLV_002149,2026-06-02 18:18:00,REST_045,COUR_071,Gòtic,27.87,3.09,6.13,12,1,10,0,Delivered
GLV_002150,2026-06-06 08:50:00,REST_048,COUR_065,Sants,52.78,4.38,11.61,12,15,11,1,Delivered
GLV_002151,2026-06-03 12:39:00,REST_029,COUR_073,Poblenou,51.54,2.55,11.34,24,3,13,0,Delivered
GLV_002152,2026-06-05 15:18:00,REST_005,COUR_092,Eixample,46.9,1.6,10.32,20,6,10,0,Delivered
GLV_002153,2026-06-07 13:29:00,REST_027,COUR_123,Poblenou,38.46,2.48,8.46,28,14,13,0,Delivered
GLV_002154,2026-06-07 21:45:00,REST_029,COUR_095,Gràcia,27.41,1.92,6.03,21,0,16,0,Delivered
GLV_002155,2026-06-04 07:36:00,REST_042,COUR_015,Sants,29.47,1.94,6.48,10,10,11,0,Delivered
GLV_002156,2026-06-01 23:49:00,REST_022,COUR_114,Sants,48.19,2.42,10.6,15,3,15,0,Delivered
GLV_002157,2026-06-03 00:48:00,REST_033,COUR_081,Poblenou,30.45,4.34,6.7,17,4,12,0,Delivered
GLV_002158,2026-06-07 19:42:00,REST_036,COUR_078,Sants,50.29,4.06,11.06,30,10,12,0,Delivered
GLV_002159,2026-06-02 14:57:00,REST_006,COUR_034,Eixample,28.46,1.86,6.26,17,16,17,0,Delivered
GLV_002160,2026-06-02 13:22:00,REST_003,COUR_060,Gràcia,31.22,1.99,6.87,21,11,19,0,Delivered
GLV_002161,2026-06-06 20:55:00,REST_027,COUR_020,Gràcia,43.43,1.97,9.55,32,15,19,0,Delivered
GLV_002162,2026-06-03 13:55:00,REST_015,COUR_023,Eixample,50.01,2.87,11.0,31,12,11,0,Delivered
GLV_002163,2026-06-04 13:12:00,REST_045,COUR_124,Gòtic,19.93,1.67,4.38,12,14,24,0,Delivered
GLV_002164,2026-06-04 18:15:00,REST_029,COUR_126,Poblenou,15.24,3.35,3.35,25,6,15,0,Delivered
GLV_002165,2026-06-04 19:08:00,REST_027,COUR_103,Eixample,40.71,3.16,8.96,29,20,19,0,Delivered
GLV_002166,2026-06-01 19:57:00,REST_026,COUR_058,Eixample,63.0,2.69,13.86,22,18,24,0,Delivered
GLV_002167,2026-06-02 18:59:00,REST_011,COUR_092,Sants,15.5,3.69,3.41,9,4,13,0,Delivered
GLV_002168,2026-06-04 18:03:00,REST_049,COUR_065,Gràcia,28.38,3.37,6.24,11,4,15,0,Delivered
GLV_002169,2026-06-05 06:51:00,REST_042,COUR_065,Sants,31.85,1.95,7.01,11,4,8,0,Delivered
GLV_002170,2026-06-02 20:32:00,REST_014,COUR_061,Gòtic,43.27,2.26,9.52,31,18,18,0,Delivered
GLV_002171,2026-06-01 18:47:00,REST_030,COUR_135,Poblenou,57.68,2.94,12.69,20,1,12,0,Delivered
GLV_002172,2026-06-06 02:32:00,REST_044,COUR_065,Sants,13.16,4.46,2.9,21,4,8,0,Delivered
GLV_002173,2026-06-06 13:06:00,REST_003,COUR_052,Gràcia,37.42,1.85,8.23,20,7,14,0,Delivered
GLV_002174,2026-06-05 19:49:00,REST_008,COUR_061,Eixample,44.06,3.25,9.69,26,15,17,0,Delivered
GLV_002175,2026-06-05 09:55:00,REST_014,COUR_079,Gràcia,13.49,2.42,2.97,26,3,16,0,Delivered
GLV_002176,2026-06-03 10:57:00,REST_031,COUR_007,Gràcia,64.56,2.61,14.2,22,3,12,0,Delivered
GLV_002177,2026-06-04 10:05:00,REST_033,COUR_060,Gòtic,46.28,3.6,10.18,20,7,8,1,Delivered
GLV_002178,2026-06-03 16:10:00,REST_019,COUR_015,Gràcia,60.33,3.84,13.27,18,2,14,0,Delivered
GLV_002179,2026-06-04 21:03:00,REST_040,COUR_060,Poblenou,14.48,3.17,3.19,25,6,15,0,Delivered
GLV_002180,2026-06-06 14:37:00,REST_045,COUR_118,Gràcia,24.42,1.61,5.37,17,8,27,0,Delivered
GLV_002181,2026-06-06 16:46:00,REST_049,COUR_022,Gòtic,24.94,2.82,5.49,14,7,9,0,Delivered
GLV_002182,2026-06-07 09:58:00,REST_024,COUR_084,Sants,59.45,4.16,13.08,17,5,17,0,Delivered
GLV_002183,2026-06-07 07:56:00,REST_015,COUR_064,Sants,31.85,2.6,7.01,21,4,12,1,Delivered
GLV_002184,2026-06-04 09:07:00,REST_040,COUR_137,Gòtic,44.07,3.06,9.7,22,7,13,0,Delivered
GLV_002185,2026-06-01 06:34:00,REST_046,COUR_014,Sants,33.76,1.59,7.43,18,3,14,0,Delivered
GLV_002186,2026-06-02 18:34:00,REST_004,COUR_084,Sants,24.41,3.93,5.37,15,3,10,0,Delivered
GLV_002187,2026-06-04 19:00:00,REST_024,COUR_076,Poblenou,64.98,3.2,14.3,21,18,24,0,Delivered
GLV_002188,2026-06-04 09:34:00,REST_014,COUR_062,Gòtic,39.05,2.3,8.59,24,4,12,0,Delivered
GLV_002189,2026-06-04 08:38:00,REST_020,COUR_081,Sants,60.72,1.94,13.36,13,2,8,0,Delivered
GLV_002190,2026-06-07 19:05:00,REST_010,COUR_033,Poblenou,63.13,3.28,13.89,26,20,17,0,Delivered
GLV_002191,2026-06-03 19:18:00,REST_027,COUR_136,Gòtic,53.17,3.45,11.7,31,18,26,0,Delivered
GLV_002192,2026-06-05 12:49:00,REST_009,COUR_062,Gràcia,63.72,2.78,14.02,23,18,10,1,Delivered
GLV_002193,2026-06-02 22:26:00,REST_038,COUR_047,Gràcia,48.24,3.54,10.61,26,0,8,0,Delivered
GLV_002194,2026-06-04 09:37:00,REST_002,COUR_124,Gòtic,21.98,2.59,4.84,17,2,17,0,Delivered
GLV_002195,2026-06-03 18:19:00,REST_043,COUR_027,Sarrià,36.52,1.71,8.03,20,5,17,0,Delivered
GLV_002196,2026-06-05 13:00:00,REST_022,COUR_054,Eixample,46.88,3.28,10.31,18,11,14,0,Delivered
GLV_002197,2026-06-07 07:02:00,REST_044,COUR_139,Sants,0.0,0.0,0.0,23,0,0,0,Cancelled
GLV_002198,2026-06-02 12:36:00,REST_042,COUR_102,Gràcia,38.82,3.66,8.54,10,2,15,0,Delivered
GLV_002199,2026-06-03 19:38:00,REST_015,COUR_057,Poblenou,38.72,3.13,8.52,27,14,14,0,Delivered
GLV_002200,2026-06-06 10:50:00,REST_040,COUR_014,Gràcia,53.06,1.73,11.67,19,2,10,1,Delivered
GLV_002201,2026-06-05 10:17:00,REST_029,COUR_011,Gòtic,51.48,2.69,11.33,25,3,8,0,Delivered
GLV_002202,2026-06-03 18:10:00,REST_006,COUR_128,Sants,51.37,3.87,11.3,15,7,12,0,Delivered
GLV_002203,2026-06-07 08:54:00,REST_043,COUR_062,Gràcia,49.86,1.72,10.97,21,6,14,0,Delivered
GLV_002204,2026-06-03 12:27:00,REST_023,COUR_053,Sarrià,44.19,1.54,9.72,15,2,16,0,Delivered
GLV_002205,2026-06-07 20:35:00,REST_002,COUR_001,Sants,61.67,4.47,13.57,19,14,19,0,Delivered
GLV_002206,2026-06-04 17:14:00,REST_024,COUR_132,Poblenou,25.78,4.14,5.67,21,7,9,0,Delivered
GLV_002207,2026-06-07 19:12:00,REST_033,COUR_112,Sants,16.02,2.32,3.52,24,14,12,0,Delivered
GLV_002208,2026-06-01 12:45:00,REST_025,COUR_047,Eixample,0.0,0.0,0.0,10,0,0,0,Cancelled
GLV_002209,2026-06-01 18:54:00,REST_008,COUR_049,Sants,47.42,1.51,10.43,18,4,12,0,Delivered
GLV_002210,2026-06-06 19:05:00,REST_048,COUR_053,Poblenou,64.24,2.0,14.13,15,7,12,0,Delivered
GLV_002211,2026-06-03 19:35:00,REST_023,COUR_080,Sants,59.72,3.65,13.14,19,18,26,0,Delivered
GLV_002212,2026-06-05 08:20:00,REST_028,COUR_142,Sarrià,61.61,2.66,13.55,19,3,8,0,Delivered
GLV_002213,2026-06-05 15:14:00,REST_044,COUR_037,Eixample,37.82,2.43,8.32,21,6,16,0,Delivered
GLV_002214,2026-06-05 09:07:00,REST_035,COUR_009,Eixample,57.49,1.87,12.65,18,3,10,0,Delivered
GLV_002215,2026-06-01 16:02:00,REST_050,COUR_114,Poblenou,45.8,3.31,10.08,10,7,17,0,Delivered
GLV_002216,2026-06-02 16:50:00,REST_011,COUR_107,Gràcia,14.61,2.39,3.21,10,8,11,0,Delivered
GLV_002217,2026-06-01 08:58:00,REST_017,COUR_069,Sarrià,19.95,1.93,4.39,21,8,16,0,Delivered
GLV_002218,2026-06-01 14:18:00,REST_020,COUR_031,Gràcia,50.18,2.3,11.04,11,15,22,0,Delivered
GLV_002219,2026-06-04 09:28:00,REST_007,COUR_025,Gràcia,48.0,3.87,10.56,22,5,9,0,Delivered
GLV_002220,2026-06-03 14:20:00,REST_018,COUR_005,Eixample,27.3,3.42,6.01,22,8,11,1,Delivered
GLV_002221,2026-06-04 20:29:00,REST_050,COUR_092,Gòtic,36.3,4.37,7.99,16,10,18,0,Delivered
GLV_002222,2026-06-07 13:34:00,REST_046,COUR_146,Eixample,34.71,1.93,7.64,20,20,16,0,Delivered
GLV_002223,2026-06-02 17:28:00,REST_030,COUR_010,Gràcia,47.81,2.83,10.52,21,4,10,0,Delivered
GLV_002224,2026-06-06 21:02:00,REST_046,COUR_137,Sarrià,47.31,3.72,10.41,18,6,8,0,Delivered
GLV_002225,2026-06-01 19:54:00,REST_006,COUR_014,Gòtic,42.02,2.11,9.24,17,11,18,0,Delivered
GLV_002226,2026-06-02 09:01:00,REST_037,COUR_105,Gòtic,39.48,2.19,8.69,24,5,17,0,Delivered
GLV_002227,2026-06-07 20:52:00,REST_044,COUR_031,Poblenou,40.48,1.7,8.91,31,15,13,0,Delivered
GLV_002228,2026-06-05 13:33:00,REST_014,COUR_027,Poblenou,40.11,4.01,8.82,32,14,19,0,Delivered
GLV_002229,2026-06-01 05:55:00,REST_025,COUR_057,Sants,37.48,1.63,8.25,11,4,9,0,Delivered
GLV_002230,2026-06-07 16:40:00,REST_014,COUR_093,Poblenou,51.07,1.92,11.24,23,5,13,0,Delivered
GLV_002231,2026-06-07 15:32:00,REST_020,COUR_037,Poblenou,28.34,3.92,6.23,11,8,11,0,Delivered
GLV_002232,2026-06-04 19:25:00,REST_038,COUR_023,Gòtic,35.78,3.99,7.87,36,10,21,0,Delivered
GLV_002233,2026-06-06 12:11:00,REST_016,COUR_136,Eixample,0.0,0.0,0.0,11,0,0,0,Cancelled
GLV_002234,2026-06-02 18:05:00,REST_010,COUR_041,Gràcia,16.86,1.62,3.71,24,5,14,0,Delivered
GLV_002235,2026-06-05 11:48:00,REST_046,COUR_084,Sants,20.25,1.83,4.46,20,0,11,0,Delivered
GLV_002236,2026-06-03 22:20:00,REST_038,COUR_120,Sants,62.56,4.36,13.76,24,6,16,0,Delivered
GLV_002237,2026-06-06 18:36:00,REST_050,COUR_043,Sarrià,45.2,3.53,9.94,11,13,9,1,Delivered
GLV_002238,2026-06-02 20:50:00,REST_044,COUR_070,Gràcia,24.1,2.87,5.3,31,13,13,1,Delivered
GLV_002239,2026-06-02 17:40:00,REST_009,COUR_149,Gòtic,24.61,2.01,5.41,20,4,12,0,Delivered
GLV_002240,2026-06-04 12:22:00,REST_048,COUR_111,Eixample,61.85,2.68,13.61,12,0,11,0,Delivered
GLV_002241,2026-06-04 14:11:00,REST_039,COUR_010,Sarrià,26.93,2.02,5.92,26,18,12,0,Delivered
GLV_002242,2026-06-07 08:45:00,REST_009,COUR_137,Sants,36.36,3.6,8.0,21,5,17,0,Delivered
GLV_002243,2026-06-06 07:37:00,REST_016,COUR_109,Eixample,12.67,2.92,2.79,12,2,10,0,Delivered
GLV_002244,2026-06-07 21:19:00,REST_011,COUR_004,Gràcia,32.23,3.47,7.09,9,5,14,0,Delivered
GLV_002245,2026-06-07 19:51:00,REST_050,COUR_052,Eixample,41.75,1.72,9.19,16,18,13,1,Delivered
GLV_002246,2026-06-04 18:23:00,REST_049,COUR_096,Poblenou,28.04,4.11,6.17,15,5,14,0,Delivered
GLV_002247,2026-06-03 08:26:00,REST_003,COUR_070,Sants,64.21,2.74,14.13,17,6,15,0,Delivered
GLV_002248,2026-06-05 00:26:00,REST_005,COUR_143,Gòtic,14.65,2.38,3.22,15,5,8,0,Delivered
GLV_002249,2026-06-07 14:24:00,REST_045,COUR_110,Gòtic,59.88,4.26,13.17,16,13,21,0,Delivered
GLV_002250,2026-06-01 10:54:00,REST_038,COUR_089,Eixample,58.31,2.39,12.83,28,4,8,0,Delivered
GLV_002251,2026-06-04 00:27:00,REST_025,COUR_070,Gràcia,44.32,2.98,9.75,10,19,15,1,Delivered
GLV_002252,2026-06-04 12:24:00,REST_018,COUR_120,Eixample,41.74,2.54,9.18,23,8,11,0,Delivered
GLV_002253,2026-06-03 20:03:00,REST_018,COUR_016,Gòtic,20.6,3.53,4.53,24,16,12,0,Delivered
GLV_002254,2026-06-01 08:31:00,REST_020,COUR_049,Gràcia,24.78,2.87,5.45,12,5,14,0,Delivered
GLV_002255,2026-06-05 18:27:00,REST_019,COUR_009,Sants,20.32,1.51,4.47,19,2,16,0,Delivered
GLV_002256,2026-06-06 10:45:00,REST_042,COUR_064,Gràcia,24.39,2.13,5.37,9,6,15,0,Delivered
GLV_002257,2026-06-05 18:55:00,REST_007,COUR_139,Poblenou,16.91,2.79,3.72,25,6,11,0,Delivered
GLV_002258,2026-06-07 15:55:00,REST_013,COUR_112,Gràcia,56.11,4.3,12.34,24,5,16,0,Delivered
GLV_002259,2026-06-02 13:42:00,REST_020,COUR_083,Gràcia,58.48,4.31,12.87,15,12,26,0,Delivered
GLV_002260,2026-06-07 09:27:00,REST_043,COUR_063,Sarrià,63.86,1.76,14.05,18,20,11,1,Delivered
GLV_002261,2026-06-02 19:56:00,REST_025,COUR_041,Eixample,17.37,3.76,3.82,15,11,14,0,Delivered
GLV_002262,2026-06-06 19:03:00,REST_029,COUR_119,Gòtic,16.1,4.43,3.54,28,18,26,0,Delivered
GLV_002263,2026-06-05 20:58:00,REST_006,COUR_027,Sants,36.16,3.06,7.96,19,10,10,0,Delivered
GLV_002264,2026-06-07 10:21:00,REST_029,COUR_075,Sants,37.08,3.03,8.16,25,3,8,0,Delivered
GLV_002265,2026-06-04 06:16:00,REST_001,COUR_143,Gràcia,57.05,4.26,12.55,28,8,9,0,Delivered
GLV_002266,2026-06-07 08:50:00,REST_028,COUR_008,Gràcia,53.94,1.74,11.87,18,6,17,0,Delivered
GLV_002267,2026-06-04 19:53:00,REST_029,COUR_141,Poblenou,50.42,1.86,11.09,29,8,14,0,Delivered
GLV_002268,2026-06-04 21:00:00,REST_031,COUR_080,Gràcia,44.53,2.3,9.8,21,9,16,0,Delivered
GLV_002269,2026-06-07 20:56:00,REST_007,COUR_114,Sarrià,56.14,4.2,12.35,35,18,17,0,Delivered
GLV_002270,2026-06-07 21:10:00,REST_017,COUR_108,Sarrià,33.33,3.09,7.33,16,5,12,0,Delivered
GLV_002271,2026-06-06 16:00:00,REST_001,COUR_029,Gràcia,24.37,3.66,5.36,24,5,11,0,Delivered
GLV_002272,2026-06-06 18:48:00,REST_010,COUR_098,Gòtic,53.9,4.38,11.86,22,5,16,0,Delivered
GLV_002273,2026-06-05 09:37:00,REST_025,COUR_061,Sants,48.91,3.47,10.76,9,6,17,1,Delivered
GLV_002274,2026-06-05 07:58:00,REST_045,COUR_124,Eixample,34.28,2.45,7.54,15,3,14,0,Delivered
GLV_002275,2026-06-01 18:18:00,REST_031,COUR_045,Eixample,38.48,4.07,8.47,23,6,9,0,Delivered
GLV_002276,2026-06-07 12:03:00,REST_023,COUR_063,Gràcia,19.04,2.7,4.19,18,4,15,0,Delivered
GLV_002277,2026-06-03 19:26:00,REST_006,COUR_066,Poblenou,14.41,3.2,3.17,21,10,11,0,Delivered
GLV_002278,2026-06-03 18:33:00,REST_016,COUR_076,Sants,48.46,2.67,10.66,12,3,15,0,Delivered
GLV_002279,2026-06-07 18:09:00,REST_017,COUR_035,Eixample,43.26,4.1,9.52,17,3,12,0,Delivered
GLV_002280,2026-06-04 06:13:00,REST_003,COUR_035,Gràcia,15.0,1.92,3.3,17,2,12,0,Delivered
GLV_002281,2026-06-02 13:43:00,REST_046,COUR_117,Gràcia,42.7,4.33,9.39,24,15,22,0,Delivered
GLV_002282,2026-06-04 19:39:00,REST_047,COUR_004,Gòtic,49.11,2.75,10.8,27,16,11,0,Delivered
GLV_002283,2026-06-03 16:08:00,REST_030,COUR_069,Sants,44.65,4.23,9.82,24,7,10,0,Delivered
GLV_002284,2026-06-01 15:30:00,REST_036,COUR_110,Gòtic,19.04,3.26,4.19,23,3,9,0,Delivered
GLV_002285,2026-06-04 12:54:00,REST_041,COUR_020,Poblenou,57.58,3.26,12.67,11,7,17,0,Delivered
GLV_002286,2026-06-01 12:50:00,REST_029,COUR_021,Gràcia,56.77,2.55,12.49,25,3,8,0,Delivered
GLV_002287,2026-06-05 12:48:00,REST_041,COUR_086,Sants,57.02,3.55,12.54,10,3,15,0,Delivered
GLV_002288,2026-06-03 08:31:00,REST_039,COUR_149,Sants,54.51,2.41,11.99,18,1,16,0,Delivered
GLV_002289,2026-06-02 12:36:00,REST_004,COUR_060,Sarrià,43.09,1.69,9.48,19,3,15,0,Delivered
GLV_002290,2026-06-07 19:45:00,REST_045,COUR_060,Sarrià,54.8,2.06,12.06,15,16,16,0,Delivered
GLV_002291,2026-06-05 10:44:00,REST_008,COUR_093,Gràcia,41.97,1.76,9.23,23,5,11,0,Delivered
GLV_002292,2026-06-02 22:28:00,REST_002,COUR_074,Eixample,26.28,2.01,5.78,15,0,12,0,Delivered
GLV_002293,2026-06-03 14:35:00,REST_010,COUR_139,Gòtic,15.37,4.33,3.38,33,18,19,1,Delivered
GLV_002294,2026-06-04 17:34:00,REST_002,COUR_032,Gràcia,53.37,3.23,11.74,12,3,11,0,Delivered
GLV_002295,2026-06-01 20:11:00,REST_041,COUR_048,Gràcia,33.92,3.39,7.46,13,20,20,0,Delivered
GLV_002296,2026-06-02 18:51:00,REST_008,COUR_123,Gòtic,32.66,3.59,7.19,21,2,8,0,Delivered
GLV_002297,2026-06-02 09:05:00,REST_026,COUR_114,Eixample,62.43,2.56,13.73,16,5,16,0,Delivered
GLV_002298,2026-06-02 13:06:00,REST_017,COUR_012,Sants,52.61,1.76,11.57,20,13,12,0,Delivered
GLV_002299,2026-06-05 12:48:00,REST_012,COUR_071,Gràcia,32.33,3.23,7.11,23,4,11,0,Delivered
GLV_002300,2026-06-02 19:34:00,REST_009,COUR_114,Sarrià,34.77,4.23,7.65,31,16,16,0,Delivered
GLV_002301,2026-06-05 17:10:00,REST_001,COUR_046,Gòtic,26.45,2.24,5.82,26,6,10,0,Delivered
GLV_002302,2026-06-07 19:33:00,REST_026,COUR_051,Poblenou,60.0,3.95,13.2,23,11,22,1,Delivered
GLV_002303,2026-06-04 08:04:00,REST_003,COUR_056,Gòtic,19.82,2.52,4.36,18,2,12,0,Delivered
GLV_002304,2026-06-04 07:50:00,REST_041,COUR_076,Sarrià,63.81,4.41,14.04,11,4,11,0,Delivered
GLV_002305,2026-06-06 21:12:00,REST_009,COUR_129,Gòtic,45.43,4.03,9.99,24,7,8,0,Delivered
GLV_002306,2026-06-01 15:54:00,REST_048,COUR_090,Sarrià,60.56,1.59,13.32,15,7,15,0,Delivered
GLV_002307,2026-06-02 10:57:00,REST_039,COUR_032,Sants,12.98,3.94,2.86,19,2,9,1,Delivered
GLV_002308,2026-06-01 14:53:00,REST_036,COUR_055,Sants,52.61,2.86,11.57,29,10,11,0,Delivered
GLV_002309,2026-06-04 15:51:00,REST_025,COUR_118,Poblenou,42.48,2.02,9.35,12,7,11,0,Delivered
GLV_002310,2026-06-03 18:57:00,REST_009,COUR_014,Poblenou,22.92,2.83,5.04,18,7,17,0,Delivered
GLV_002311,2026-06-07 19:54:00,REST_003,COUR_119,Poblenou,29.19,4.08,6.42,25,11,19,0,Delivered
GLV_002312,2026-06-05 15:24:00,REST_002,COUR_021,Sarrià,18.67,3.82,4.11,16,6,9,0,Delivered
GLV_002313,2026-06-04 18:39:00,REST_022,COUR_005,Sants,26.06,3.43,5.73,16,3,11,0,Delivered
GLV_002314,2026-06-04 21:05:00,REST_015,COUR_013,Gràcia,64.21,3.37,14.13,20,18,13,1,Delivered
GLV_002315,2026-06-03 19:58:00,REST_021,COUR_057,Sarrià,30.11,3.41,6.62,29,11,20,0,Delivered
GLV_002316,2026-06-05 16:23:00,REST_035,COUR_059,Gòtic,59.65,3.09,13.12,15,4,13,0,Delivered
GLV_002317,2026-06-01 09:06:00,REST_033,COUR_102,Poblenou,33.19,2.15,7.3,19,3,14,0,Delivered
GLV_002318,2026-06-07 13:03:00,REST_041,COUR_030,Gòtic,30.75,1.86,6.76,15,17,10,0,Delivered
GLV_002319,2026-06-01 14:54:00,REST_006,COUR_017,Eixample,44.68,3.71,9.83,17,14,12,0,Delivered
GLV_002320,2026-06-04 15:35:00,REST_014,COUR_059,Gràcia,22.01,3.04,4.84,23,6,17,0,Delivered
GLV_002321,2026-06-01 18:38:00,REST_041,COUR_011,Sarrià,19.34,2.17,4.25,11,4,8,0,Delivered
GLV_002322,2026-06-06 20:21:00,REST_001,COUR_023,Sants,51.78,2.08,11.39,32,15,13,0,Delivered
GLV_002323,2026-06-07 10:52:00,REST_009,COUR_036,Gràcia,28.01,3.96,6.16,20,4,17,0,Delivered
GLV_002324,2026-06-01 18:16:00,REST_004,COUR_148,Eixample,47.04,2.47,10.35,18,4,14,0,Delivered
GLV_002325,2026-06-07 18:19:00,REST_048,COUR_102,Sants,57.72,3.65,12.7,16,0,16,0,Delivered
GLV_002326,2026-06-04 22:57:00,REST_009,COUR_005,Gòtic,41.89,2.09,9.22,21,8,10,0,Delivered
GLV_002327,2026-06-06 10:22:00,REST_020,COUR_010,Gòtic,48.97,2.31,10.77,14,3,8,0,Delivered
GLV_002328,2026-06-04 06:35:00,REST_034,COUR_141,Gràcia,21.11,2.67,4.64,21,8,17,1,Delivered
GLV_002329,2026-06-02 18:33:00,REST_031,COUR_108,Sarrià,40.61,2.11,8.93,22,4,17,0,Delivered
GLV_002330,2026-06-01 22:00:00,REST_025,COUR_063,Sarrià,29.21,3.16,6.43,10,2,9,0,Delivered
GLV_002331,2026-06-04 15:34:00,REST_020,COUR_072,Gòtic,50.78,1.59,11.17,11,6,13,0,Delivered
GLV_002332,2026-06-01 14:58:00,REST_032,COUR_123,Gràcia,19.27,3.64,4.24,32,13,16,0,Delivered
GLV_002333,2026-06-03 20:48:00,REST_042,COUR_041,Poblenou,31.1,3.7,6.84,14,14,17,1,Delivered
